paper_id,p_comp,p_value
10.1016:j.jsams.2021.03.020,=,0.004
10.1016:j.jsams.2021.03.020,>,0.398
10.1016:j.jsams.2021.03.020,>,0.05
10.1016:j.jsams.2021.03.020,>,0.333
10.1016:j.jsams.2021.03.020,=,0.317
10.1016:j.jsams.2021.03.020,=,1
10.1016:j.jsams.2021.03.020,=,0.023
10.1016:j.jsams.2021.03.020,=,0.005
10.1016:j.jsams.2021.03.020,>,0.317
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.03.020,≤,0.05
10.1016:j.jsams.2021.04.005,<,0.01
10.1016:j.jsams.2021.04.005,=,0.05
10.1016:j.jsams.2021.04.005,=,0.57
10.1016:j.jsams.2021.04.005,=,0.2
10.1016:j.jsams.2021.04.005,=,0.18
10.1016:j.jsams.2021.04.005,=,0.43
10.1016:j.jsams.2021.04.005,<,0.001
10.1016:j.jsams.2021.04.005,<,0.001
10.1016:j.jsams.2021.04.005,=,0.003
10.1016:j.jsams.2021.04.005,=,0.022
10.1016:j.jsams.2021.04.005,=,0.009
10.1016:j.jsams.2021.04.005,=,0.05
10.1016:j.jsams.2021.04.005,=,0.569
10.1016:j.jsams.2021.04.005,=,0.025
10.1016:j.jsams.2021.04.005,=,0.432
10.1016:j.jsams.2021.04.005,=,0.019
10.1016:j.jsams.2021.04.005,=,0.009
10.1016:j.jsams.2021.04.005,=,0.019
10.1016:j.jsams.2021.04.005,>,0.05
10.1016:j.jsams.2021.04.009,=,0.008
10.1016:j.jsams.2021.04.009,<,0.001
10.1016:j.jsams.2021.04.009,<,0.001
10.1016:j.jsams.2021.04.009,=,0.013
10.1016:j.jsams.2021.04.009,=,0.01
10.1016:j.jsams.2021.04.009,=,0.007
10.1016:j.jsams.2021.04.009,=,0.008
10.1016:j.jsams.2021.04.009,<,0.001
10.1016:j.jsams.2021.04.009,<,0.001
10.1016:j.jsams.2021.04.009,=,0.198
10.1016:j.jsams.2021.04.009,=,0.642
10.1016:j.jsams.2021.04.009,=,0.013
10.1016:j.jsams.2021.04.009,=,0.01
10.1016:j.jsams.2021.04.009,=,0.77
10.1016:j.jsams.2021.04.009,=,0.007
10.1016:j.jsams.2021.04.009,<,0.05
10.1016:j.jsams.2021.04.009,<,0.01
10.1016:j.jsams.2021.04.009,<,0.05
10.1016:j.jsams.2021.05.008,=,0.021
10.1016:j.jsams.2021.05.008,=,0.011
10.1016:j.jsams.2021.05.008,=,0.042
10.1016:j.jsams.2021.05.008,=,1
10.1016:j.jsams.2021.05.008,≥,0.154
10.1016:j.jsams.2021.05.008,<,0.05
10.1016:j.jsams.2021.05.008,<,0.001
10.1016:j.jsams.2021.05.008,=,1
10.1016:j.jsams.2021.05.008,<,0.001
10.1016:j.jsams.2021.05.008,=,0.853
10.1016:j.jsams.2021.05.008,=,0.376
10.1016:j.jsams.2021.05.008,=,0.01
10.1016:j.jsams.2021.05.008,=,0.025
10.1016:j.jsams.2021.05.008,=,0.026
10.1016:j.jsams.2021.05.008,=,1
10.1016:j.jsams.2021.05.008,=,0.169
10.1016:j.jsams.2021.05.008,≥,0.423
10.1016:j.jsams.2021.05.008,≥,0.336
10.1016:j.jsams.2021.05.008,=,0.006
10.1016:j.jsams.2021.05.008,=,0.013
10.1016:j.jsams.2021.05.008,=,0.003
10.1016:j.jsams.2021.05.008,=,0.001
10.1016:j.jsams.2021.05.008,≥,0.144
10.1016:j.jsams.2021.05.008,=,0.021
10.1016:j.jsams.2021.05.008,=,0.011
10.1016:j.jsams.2021.05.008,=,0.042
10.1016:j.jsams.2021.05.008,=,0.025
10.1016:j.jsams.2021.05.008,=,1
10.1016:j.jsams.2021.05.008,=,1
10.1016:j.jsams.2021.05.008,=,0.011
10.1016:j.jsams.2021.05.008,=,0.005
10.1016:j.jsams.2021.05.008,=,1
10.1016:j.jsams.2021.05.008,=,0.001
10.1016:j.jsams.2021.05.008,=,0.009
10.1016:j.jsams.2021.05.008,=,0.95
10.1016:j.jsams.2021.05.008,=,0.046
10.1016:j.jsams.2021.05.008,=,0.368
10.1016:j.jsams.2021.05.008,=,0.368
10.1016:j.jsams.2021.05.008,≥,0.154
10.1016:j.jsams.2021.05.008,≥,0.416
10.1016:j.jsams.2021.05.008,=,0.019
10.1016:j.jsams.2021.05.008,=,0.008
10.1016:j.jsams.2021.05.008,=,0.013
10.1016:j.jsams.2021.05.008,≥,0.172
10.1016:j.jsams.2021.06.005,<,0.001
10.1016:j.jsams.2021.06.005,<,0.05
10.1016:j.jsams.2021.06.005,<,0.05
10.1016:j.jsams.2021.06.005,=,0.047
10.1016:j.jsams.2021.06.005,=,0.028
10.1016:j.jsams.2021.06.005,<,0.001
10.1016:j.jsams.2021.06.005,<,0.001
10.1016:j.jsams.2021.06.005,<,0.001
10.1016:j.jsams.2021.06.005,<,0.001
10.1016:j.jsams.2021.06.005,=,0.995
10.1016:j.jsams.2021.06.005,=,0.486
10.1016:j.jsams.2021.06.005,=,0.981
10.1016:j.jsams.2021.06.005,=,0.745
10.1016:j.jsams.2021.06.005,=,0.05
10.1016:j.jsams.2021.06.005,<,0.01
10.1016:j.jsams.2021.06.005,<,0.001
10.1016:j.jsams.2021.06.005,<,0.001
10.1016:j.jsams.2021.09.004,=,0.01
10.1016:j.jsams.2021.09.004,=,0.001
10.1016:j.jsams.2021.09.004,<,0.001
10.1016:j.jsams.2021.09.004,=,0.37
10.1016:j.jsams.2021.09.004,=,0.14
10.1016:j.jsams.2021.09.004,=,0.02
10.1016:j.jsams.2021.09.004,=,0.005
10.1016:j.jsams.2021.09.004,=,0.56
10.1016:j.jsams.2021.09.004,=,0.13
10.1016:j.jsams.2021.09.004,=,0.002
10.1016:j.jsams.2021.09.004,=,0.53
10.1016:j.jsams.2021.09.004,=,0.01
10.1016:j.jsams.2021.09.004,=,0.08
10.1016:j.jsams.2021.09.004,<,0.017
10.1016:j.jsams.2021.09.009,≥,0.32
10.1016:j.jsams.2021.09.009,=,0.025
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,≤,0.02
10.1016:j.jsams.2021.09.009,≥,0.32
10.1016:j.jsams.2021.09.009,≤,0.05
10.1016:j.jsams.2021.09.009,=,0.03
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,=,0.17
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,=,0.68
10.1016:j.jsams.2021.09.009,=,0.36
10.1016:j.jsams.2021.09.009,≤,0.02
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,≥,0.42
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,=,0.01
10.1016:j.jsams.2021.09.009,=,0.05
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,<,0.001
10.1016:j.jsams.2021.09.009,<,0.05
10.1016:j.jsams.2021.09.009,<,0.05
10.1016:j.jsams.2021.10.009,<,0.05
10.1016:j.jsams.2021.10.009,=,0.03
10.1016:j.jsams.2021.10.009,=,0.117
10.1016:j.jsams.2021.10.009,<,0.05
10.1016:j.jsams.2021.10.009,>,0.05
10.1016:j.jsams.2021.10.009,=,0.03
10.1016:j.jsams.2021.10.009,=,0.117
10.1016:j.jsams.2021.10.009,<,0.05
10.1016:j.jsams.2021.10.009,>,0.05
10.1016:j.jsams.2021.10.009,=,0.002
10.1016:j.jsams.2021.10.009,=,0.1515
10.1016:j.jsams.2021.10.009,=,0.008
10.1016:j.jsams.2021.10.009,=,0.1199
10.1016:j.jsams.2021.10.009,>,0.05
10.1016:j.jsams.2021.10.009,=,0.025
10.1016:j.jsams.2021.10.009,=,0.125
10.1016:j.jsams.2021.10.009,=,0.007
10.1016:j.jsams.2021.10.009,=,0.175
10.1016:j.jsams.2021.10.009,=,0.027
10.1016:j.jsams.2021.10.009,=,0.122
10.1016:j.jsams.2021.10.009,=,0.034
10.1016:j.jsams.2021.10.009,=,0.113
10.1016:j.jsams.2021.10.009,<,0.05
10.1016:j.jsams.2021.10.009,<,0.05
10.1016:j.jsams.2021.10.009,<,0.05
10.1016:j.jsams.2022.04.003,<,0.001
10.1016:j.jsams.2022.04.003,=,0.044
10.1016:j.jsams.2022.04.003,<,0.05
10.1016:j.jsams.2022.04.003,<,0.05
10.1016:j.jsams.2022.04.003,<,0.001
10.1016:j.jsams.2022.04.003,=,0.044
10.1016:j.jsams.2022.04.003,=,0.001
10.1016:j.jsams.2022.04.003,=,0.038
10.1016:j.jsams.2022.04.003,=,0.007
10.1016:j.jsams.2022.04.003,=,0.011
10.1016:j.jsams.2022.04.003,<,0.001
10.1016:j.jsams.2022.04.003,<,0.001
10.1016:j.jsams.2022.04.003,<,0.001
10.1016:j.jsams.2022.04.003,<,0.001
10.1016:j.jsams.2022.07.003,=,0.03
10.1016:j.jsams.2022.07.003,=,0.041
10.1016:j.jsams.2022.07.003,=,0.019
10.1016:j.jsams.2022.07.003,=,0.305
10.1016:j.jsams.2022.07.003,=,0.581
10.1016:j.jsams.2022.07.003,<,0.05
10.1016:j.jsams.2022.07.003,=,0.697
10.1016:j.jsams.2022.07.003,=,0.892
10.1016:j.jsams.2022.07.003,=,0.889
10.1016:j.jsams.2022.07.003,=,0.658
10.1016:j.jsams.2022.07.003,=,0.124
10.1016:j.jsams.2022.07.003,=,0.008
10.1016:j.jsams.2022.07.003,=,0.227
10.1016:j.jsams.2022.07.003,>,0.05
10.1016:j.jsams.2022.07.003,=,0.227
10.1016:j.jsams.2022.07.003,=,0.063
10.1016:j.jsams.2022.07.003,=,0.813
10.1016:j.jsams.2022.07.003,=,0.759
10.1016:j.jsams.2022.07.003,=,0.474
10.1016:j.jsams.2022.07.003,=,0.993
10.1016:j.jsams.2022.07.003,=,0.578
10.1016:j.jsams.2022.07.003,=,0.337
10.1016:j.jsams.2022.07.003,=,0.086
10.1016:j.jsams.2022.07.003,=,0.03
10.1016:j.jsams.2022.07.003,=,0.598
10.1016:j.jsams.2022.07.003,=,0.21
10.1016:j.jsams.2022.07.003,=,0.108
10.1016:j.jsams.2022.07.003,=,0.962
10.1016:j.jsams.2022.07.003,=,0.066
10.1016:j.jsams.2022.07.003,=,0.306
10.1016:j.jsams.2022.07.003,=,0.041
10.1016:j.jsams.2022.07.003,=,0.019
10.1016:j.jsams.2022.07.003,=,0.305
10.1016:j.jsams.2022.07.003,=,0.03
10.1016:j.jsams.2022.07.003,=,0.086
10.1016:j.jsams.2022.07.003,<,0.05
10.1016:j.jsams.2023.05.008,=,0.032
10.1016:j.jsams.2023.05.008,=,0.011
10.1016:j.jsams.2023.05.008,<,0.043
10.1016:j.jsams.2023.05.008,=,0.034
10.1016:j.jsams.2023.05.008,<,0.031
10.1016:j.jsams.2023.05.008,<,0.033
10.1016:j.jsams.2023.05.008,<,0.05
10.1016:j.jsams.2023.05.008,=,0.032
10.1016:j.jsams.2023.05.008,=,0.3
10.1016:j.jsams.2023.05.008,=,0.011
10.1016:j.jsams.2023.05.008,=,0.48
10.1016:j.jsams.2023.05.008,=,0.023
10.1016:j.jsams.2023.05.008,=,0.011
10.1016:j.jsams.2023.05.008,=,0.191
10.1016:j.jsams.2023.05.008,=,0.142
10.1016:j.jsams.2023.05.008,=,0.224
10.1016:j.jsams.2023.05.008,=,0.1
10.1016:j.jsams.2023.05.008,=,0.156
10.1016:j.jsams.2023.05.008,=,0.14
10.1016:j.jsams.2023.05.008,=,0.043
10.1016:j.jsams.2023.05.008,=,0.33
10.1016:j.jsams.2023.05.008,=,0.023
10.1016:j.jsams.2023.05.008,=,0.3
10.1016:j.jsams.2023.05.008,=,0.022
10.1016:j.jsams.2023.05.008,=,0.25
10.1016:j.jsams.2023.05.008,=,0.032
10.1016:j.jsams.2023.05.008,=,0.16
10.1016:j.jsams.2023.05.008,=,0.041
10.1016:j.jsams.2023.05.008,=,0.022
10.1016:j.jsams.2023.05.008,=,0.211
10.1016:j.jsams.2023.05.008,=,0.137
10.1016:j.jsams.2023.05.008,=,0.011
10.1016:j.jsams.2023.05.008,=,0.21
10.1016:j.jsams.2023.05.008,<,0.001
10.1016:j.jsams.2023.05.008,=,0.035
10.1016:j.jsams.2023.05.008,=,0.391
10.1016:j.jsams.2023.05.008,=,0.07
10.1016:j.jsams.2023.05.008,=,0.282
10.1016:j.jsams.2023.05.008,=,0.09
10.1016:j.jsams.2023.05.008,=,0.623
10.1016:j.jsams.2023.05.008,=,0.02
10.1016:j.jsams.2023.05.008,<,0.001
10.1016:j.jsams.2023.05.008,=,0.01
10.1016:j.jsams.2023.05.008,=,0.033
10.1016:j.jsams.2023.05.008,=,0.13
10.1016:j.jsams.2023.05.008,=,0.041
10.1016:j.jsams.2023.05.008,=,0.19
10.1016:j.jsams.2023.05.008,=,0.022
10.1016:j.jsams.2023.05.008,=,0.034
10.1016:j.jsams.2023.05.008,=,0.013
10.1016:j.jsams.2023.05.008,=,0.313
10.1016:j.jsams.2023.05.008,=,0.294
10.1016:j.jsams.2023.05.008,=,0.227
10.1016:j.jsams.2023.05.008,<,0.05
10.1016:j.jsams.2023.05.008,=,0.056
10.1016:j.jsams.2023.05.008,=,0.07
10.1016:j.jsams.2023.05.008,=,0.04
10.1016:j.jsams.2023.05.008,=,0.11
10.1016:j.jsams.2023.05.008,=,0.083
10.1016:j.jsams.2023.05.008,=,0.06
10.1016:j.jsams.2023.05.008,=,0.021
10.1016:j.jsams.2023.05.008,=,0.29
10.1016:j.jsams.2023.05.008,=,0.041
10.1016:j.jsams.2023.05.008,=,0.124
10.1016:j.jsams.2023.05.008,=,0.311
10.1016:j.jsams.2023.05.008,=,0.13
10.1016:j.jsams.2023.05.008,=,0.059
10.1016:j.jsams.2023.05.008,=,0.07
10.1016:j.jsams.2023.05.008,=,0.085
10.1016:j.jsams.2023.05.008,=,0.05
10.1016:j.jsams.2023.05.008,=,0.035
10.1016:j.jsams.2023.05.008,=,0.15
10.1016:j.jsams.2023.05.008,=,0.12
10.1016:j.jsams.2023.05.008,=,0.09
10.1016:j.jsams.2023.05.008,=,0.031
10.1016:j.jsams.2023.05.008,=,0.29
10.1016:j.jsams.2023.05.008,=,0.341
10.1016:j.jsams.2023.05.008,=,0.021
10.1016:j.jsams.2023.05.008,=,0.051
10.1016:j.jsams.2023.05.008,=,0.08
10.1016:j.jsams.2023.05.008,=,0.101
10.1016:j.jsams.2023.05.008,=,0.05
10.1016:j.jsams.2023.05.008,=,0.044
10.1016:j.jsams.2023.05.008,=,0.1
10.1016:j.jsams.2023.05.008,=,0.021
10.1016:j.jsams.2023.05.008,=,0.19
10.1016:j.jsams.2023.05.008,=,0.032
10.1016:j.jsams.2023.05.008,=,0.191
10.1016:j.jsams.2023.05.008,<,0.001
10.1016:j.jsams.2023.05.008,=,0.65
10.1016:j.jsams.2023.05.008,<,0.001
10.1016:j.jsams.2023.05.008,=,0.72
10.1016:j.jsams.2023.05.008,=,0.451
10.1016:j.jsams.2023.05.008,=,0.12
10.1016:j.jsams.2023.05.008,=,0.193
10.1016:j.jsams.2023.05.008,=,0.1
10.1016:j.jsams.2023.05.008,=,0.284
10.1016:j.jsams.2023.05.008,=,0.06
10.1016:j.jsams.2023.05.008,=,0.653
10.1016:j.jsams.2023.05.008,=,0.15
10.1016:j.jsams.2023.05.008,=,0.214
10.1016:j.jsams.2023.05.008,=,0.12
10.1016:j.jsams.2023.05.008,=,0.372
10.1016:j.jsams.2023.05.008,=,0.05
10.1016:j.jsams.2023.05.008,=,0.15
10.1016:j.jsams.2023.05.008,=,0.1
10.1016:j.jsams.2023.05.008,=,0.034
10.1016:j.jsams.2023.05.008,=,0.33
10.1016:j.jsams.2023.05.008,=,0.032
10.1016:j.jsams.2023.05.008,=,0.672
10.1016:j.jsams.2023.05.008,<,0.001
10.1016:j.jsams.2023.05.008,=,0.45
10.1016:j.jsams.2023.05.008,=,0.033
10.1016:j.jsams.2023.05.008,=,0.2
10.1016:j.jsams.2023.05.008,<,0.001
10.1016:j.jsams.2023.05.008,=,0.025
10.1016:j.jsams.2023.05.008,<,0.001
10.1016:j.jsams.2023.05.008,=,0.37
10.1016:j.jsams.2023.05.008,=,0.041
10.1016:j.jsams.2023.05.008,=,0.31
10.1016:j.jsams.2023.05.008,=,0.043
10.1016:j.jsams.2023.05.008,=,0.29
10.1016:j.jsams.2023.05.008,=,0.031
10.1016:j.jsams.2023.05.008,=,0.026
10.1016:j.jsams.2023.05.008,=,0.038
10.1016:j.jsams.2023.05.008,=,0.183
10.1016:j.jsams.2023.05.008,=,0.274
10.1016:j.jsams.2023.05.008,=,0.323
10.1016:j.jsams.2023.05.008,<,0.05
10.1016:j.jsams.2023.05.008,=,0.3
10.1016:j.jsams.2023.05.008,=,0.29
10.1016:j.jsams.2023.05.008,=,0.294
10.1016:j.jsams.2023.05.008,=,0.1
10.1016:j.jsams.2023.05.008,=,0.37
10.1016:j.jsams.2023.05.008,=,0.08
10.1016:j.jsams.2023.05.008,=,0.74
10.1016:j.jsams.2023.05.008,=,0.01
10.1016:j.jsams.2023.06.002,<,0.05
10.1016:j.jsams.2023.06.002,<,0.05
10.1016:j.jsams.2023.06.002,<,0.05
10.1016:j.jsams.2023.06.002,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.004,<,0.001
10.1016:j.psychsport.2015.09.005,>,0.05
10.1016:j.psychsport.2015.09.005,<,0.001
10.1016:j.psychsport.2015.09.005,<,0.001
10.1016:j.psychsport.2015.09.005,<,0.001
10.1016:j.psychsport.2015.09.005,<,0.001
10.1016:j.psychsport.2015.09.005,<,0.05
10.1016:j.psychsport.2015.09.005,<,0.01
10.1016:j.psychsport.2017.05.007,<,0.001
10.1016:j.psychsport.2017.05.007,<,0.001
10.1016:j.psychsport.2017.05.007,<,0.001
10.1016:j.psychsport.2017.05.007,<,0.001
10.1016:j.psychsport.2017.05.007,<,0.001
10.1016:j.psychsport.2017.07.005,>,0.05
10.1016:j.psychsport.2017.07.005,>,0.05
10.1016:j.psychsport.2017.07.005,<,0.001
10.1016:j.psychsport.2017.09.009,<,0.001
10.1016:j.psychsport.2017.09.009,>,0.05
10.1016:j.psychsport.2017.09.009,>,0.05
10.1016:j.psychsport.2017.09.009,>,0.05
10.1016:j.psychsport.2017.11.004,=,0.328
10.1016:j.psychsport.2017.11.004,=,0.482
10.1016:j.psychsport.2017.11.004,=,0.002
10.1016:j.psychsport.2017.11.004,=,0.2
10.1016:j.psychsport.2017.11.004,=,0.003
10.1016:j.psychsport.2017.11.004,=,0.042
10.1016:j.psychsport.2017.11.004,=,0.034
10.1016:j.psychsport.2017.11.004,=,0.017
10.1016:j.psychsport.2017.11.004,=,0.007
10.1016:j.psychsport.2017.11.004,=,0.002
10.1016:j.psychsport.2017.11.004,=,0.022
10.1016:j.psychsport.2017.11.004,=,0.001
10.1016:j.psychsport.2017.11.004,=,0.42
10.1016:j.psychsport.2017.11.004,=,0.92
10.1016:j.psychsport.2017.11.004,=,0.009
10.1016:j.psychsport.2017.11.004,=,0
10.1016:j.psychsport.2017.11.004,=,0.007
10.1016:j.psychsport.2017.11.004,=,0.15
10.1016:j.psychsport.2017.11.004,=,0.11
10.1016:j.psychsport.2017.11.004,=,0.47
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,=,0.17
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,=,0.29
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,=,0.35
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,=,0.03
10.1016:j.psychsport.2018.02.009,>,0.3
10.1016:j.psychsport.2018.02.009,>,0.1
10.1016:j.psychsport.2018.02.009,=,0.051
10.1016:j.psychsport.2018.02.009,=,0.02
10.1016:j.psychsport.2018.02.009,=,0.19
10.1016:j.psychsport.2018.02.009,<,1e-4
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,=,0.016
10.1016:j.psychsport.2018.02.009,=,0.012
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,=,0.005
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,=,0.001
10.1016:j.psychsport.2018.02.009,=,0.038
10.1016:j.psychsport.2018.02.009,<,1e-4
10.1016:j.psychsport.2018.02.009,<,0.001
10.1016:j.psychsport.2018.02.009,=,0.41
10.1016:j.psychsport.2018.02.009,=,0.03
10.1016:j.psychsport.2018.03.001,=,0.401
10.1016:j.psychsport.2018.03.001,=,0.169
10.1016:j.psychsport.2018.03.001,=,0.01
10.1016:j.psychsport.2018.03.001,=,0.03
10.1016:j.psychsport.2018.03.001,=,0.092
10.1016:j.psychsport.2018.03.001,=,0.037
10.1016:j.psychsport.2018.03.001,=,0.558
10.1016:j.psychsport.2018.03.001,=,0.02
10.1016:j.psychsport.2018.03.001,=,0.03
10.1016:j.psychsport.2018.03.001,=,0.014
10.1016:j.psychsport.2018.06.010,=,0.674
10.1016:j.psychsport.2018.06.010,=,0.746
10.1016:j.psychsport.2018.06.010,=,0.142
10.1016:j.psychsport.2018.06.010,=,0.067
10.1016:j.psychsport.2018.06.010,=,0.022
10.1016:j.psychsport.2018.06.010,=,0.019
10.1016:j.psychsport.2018.06.010,=,0.072
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,=,0.073
10.1016:j.psychsport.2018.06.010,=,0.345
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,=,0.392
10.1016:j.psychsport.2018.06.010,=,0.004
10.1016:j.psychsport.2018.06.010,=,0.001
10.1016:j.psychsport.2018.06.010,=,0.276
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,=,0.916
10.1016:j.psychsport.2018.06.010,=,0.33
10.1016:j.psychsport.2018.06.010,=,0.046
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,=,0.076
10.1016:j.psychsport.2018.06.010,=,0.052
10.1016:j.psychsport.2018.06.010,<,0.001
10.1016:j.psychsport.2018.06.010,=,0.05
10.1016:j.psychsport.2018.06.010,=,0.3
10.1016:j.psychsport.2018.12.001,<,0.001
10.1016:j.psychsport.2018.12.001,=,0.8
10.1016:j.psychsport.2018.12.001,=,0.07
10.1016:j.psychsport.2018.12.001,<,0.001
10.1016:j.psychsport.2018.12.001,<,0.001
10.1016:j.psychsport.2018.12.001,<,0.001
10.1016:j.psychsport.2018.12.001,=,0.29
10.1016:j.psychsport.2018.12.001,=,0.25
10.1016:j.psychsport.2018.12.001,=,0.01
10.1016:j.psychsport.2018.12.001,=,0.02
10.1016:j.psychsport.2018.12.001,=,0.12
10.1016:j.psychsport.2018.12.001,=,0.03
10.1016:j.psychsport.2018.12.001,=,0.001
10.1016:j.psychsport.2018.12.001,<,0.001
10.1016:j.psychsport.2018.12.001,<,0.001
10.1016:j.psychsport.2018.12.001,=,0.71
10.1016:j.psychsport.2018.12.001,=,0.001
10.1016:j.psychsport.2018.12.001,<,0.001
10.1016:j.psychsport.2018.12.001,<,0.001
10.1016:j.psychsport.2018.12.001,=,0.002
10.1016:j.psychsport.2018.12.001,=,0.003
10.1016:j.psychsport.2018.12.001,=,0.028
10.1016:j.psychsport.2018.12.001,=,0.004
10.1016:j.psychsport.2018.12.001,=,0.03
10.1016:j.psychsport.2018.12.001,=,0.52
10.1016:j.psychsport.2018.12.001,=,0.17
10.1016:j.psychsport.2018.12.001,>,0.05
10.1016:j.psychsport.2018.12.001,>,0.05
10.1016:j.psychsport.2018.12.009,≤,0.05
10.1016:j.psychsport.2018.12.009,=,0.013
10.1016:j.psychsport.2018.12.009,=,0.031
10.1016:j.psychsport.2018.12.009,=,0.065
10.1016:j.psychsport.2018.12.009,=,0.264
10.1016:j.psychsport.2018.12.009,=,0.001
10.1016:j.psychsport.2018.12.009,=,0.554
10.1016:j.psychsport.2018.12.009,<,0.01
10.1016:j.psychsport.2018.12.009,<,0.01
10.1016:j.psychsport.2018.12.009,<,0.01
10.1016:j.psychsport.2018.12.009,=,0.055
10.1016:j.psychsport.2018.12.009,=,0.096
10.1016:j.psychsport.2018.12.009,=,0.161
10.1016:j.psychsport.2018.12.009,=,0.066
10.1016:j.psychsport.2018.12.009,=,0.224
10.1016:j.psychsport.2018.12.009,=,0.057
10.1016:j.psychsport.2018.12.009,=,0.503
10.1016:j.psychsport.2018.12.009,=,0.031
10.1016:j.psychsport.2018.12.009,=,0.146
10.1016:j.psychsport.2018.12.009,=,0.069
10.1016:j.psychsport.2018.12.009,=,0.051
10.1016:j.psychsport.2018.12.009,=,0.106
10.1016:j.psychsport.2018.12.009,=,0.03
10.1016:j.psychsport.2018.12.009,=,0.12
10.1016:j.psychsport.2018.12.009,=,0.1
10.1016:j.psychsport.2018.12.009,=,0.037
10.1016:j.psychsport.2018.12.009,=,0.027
10.1016:j.psychsport.2018.12.009,=,0.181
10.1016:j.psychsport.2018.12.009,=,0.428
10.1016:j.psychsport.2018.12.009,=,0.039
10.1016:j.psychsport.2018.12.009,=,0.159
10.1016:j.psychsport.2018.12.009,=,0.072
10.1016:j.psychsport.2018.12.009,=,0.051
10.1016:j.psychsport.2018.12.009,=,0.106
10.1016:j.psychsport.2018.12.009,=,0.03
10.1016:j.psychsport.2018.12.009,=,0.12
10.1016:j.psychsport.2018.12.009,=,0.1
10.1016:j.psychsport.2018.12.009,=,0.037
10.1016:j.psychsport.2018.12.009,=,0.027
10.1016:j.psychsport.2018.12.009,=,0.181
10.1016:j.psychsport.2018.12.009,≤,0.05
10.1016:j.psychsport.2018.12.009,≤,0.05
10.1016:j.psychsport.2018.12.009,≤,0.1
10.1016:j.psychsport.2018.12.009,≤,0.05
10.1016:j.psychsport.2018.12.009,≤,0.05
10.1016:j.psychsport.2019.01.001,=,0.05
10.1016:j.psychsport.2019.01.001,=,0.31
10.1016:j.psychsport.2019.01.001,=,0.03
10.1016:j.psychsport.2019.01.001,<,0.001
